price,bed,full_bath,half_bath,property_area,years_old,distance_downtown,lot_size,basement,garage,walk_score,bike_score,transit_score,house,condo,townhouse
835000,4.0,2.0,1.0,2710.0,26.0,3.48,3122.0,1.0,1.0,65,84,48,1,0,0
349900,5.0,2.0,0.0,1024.0,6.0,9.58,4994.0,1.0,1.0,50,75,49,1,0,0
449000,3.0,1.0,0.0,1462.0,45.0,5.78,5199.0,1.0,1.0,38,73,52,1,0,0
242800,2.0,1.0,0.0,936.0,12.0,14.92,1894.0,1.0,1.0,33,66,38,0,0,1
599000,3.0,2.0,1.0,2410.0,27.0,18.77,3800.0,1.0,1.0,8,55,35,1,0,0
464900,3.0,3.0,1.0,1623.0,37.0,12.63,4391.0,1.0,1.0,52,58,55,1,0,0
399900,4.0,3.0,1.0,1323.0,2.0,15.45,2605.0,1.0,1.0,45,75,46,1,0,0
535000,3.0,2.0,1.0,2061.0,39.0,15.63,3477.0,1.0,1.0,0,38,0,1,0,0
679900,3.0,2.0,1.0,1989.0,8.0,13.37,4166.0,1.0,1.0,11,51,47,1,0,0
499800,3.0,2.0,1.0,2204.0,0.0,17.52,4758.0,1.0,1.0,17,64,36,1,0,0
270000,3.0,1.0,2.0,1150.0,11.0,10.25,2572.0,1.0,0.0,49,74,51,1,0,0
639900,4.0,2.0,0.0,1269.0,13.0,5.07,6028.0,1.0,1.0,62,83,57,1,0,0
544900,3.0,2.0,1.0,1425.0,42.0,5.09,1425.0,0.0,1.0,20,80,49,0,0,1
165000,2.0,1.0,0.0,857.0,31.0,6.13,857.0,0.0,0.0,43,71,47,0,1,0
186000,1.0,1.0,0.0,710.0,16.0,16.32,710.0,0.0,0.0,29,43,30,0,1,0
299900,2.0,2.0,0.0,1055.0,0.0,1.34,1055.0,0.0,0.0,83,98,60,0,1,0
560000,3.0,3.0,0.0,2225.0,0.0,7.36,7201.0,1.0,1.0,52,70,38,1,0,0
520000,3.0,3.0,1.0,2139.0,42.0,16.43,3875.0,1.0,1.0,58,83,46,1,0,0
624900,3.0,3.0,1.0,2402.0,42.0,18.72,4359.0,1.0,1.0,5,69,39,1,0,0
768900,4.0,3.0,1.0,2232.0,28.0,14.16,6017.0,1.0,1.0,8,60,20,1,0,0
529000,2.0,2.0,0.0,993.0,39.0,0.96,993.0,0.0,0.0,79,95,76,0,1,0
269900,2.0,2.0,0.0,944.0,17.0,19.81,944.0,0.0,1.0,8,55,34,0,1,0
219900,1.0,1.0,0.0,601.0,27.0,0.47,601.0,0.0,0.0,95,95,79,0,1,0
189000,2.0,1.0,0.0,897.0,18.0,0.47,897.0,0.0,0.0,95,95,79,0,1,0
849900,4.0,3.0,1.0,1918.0,5.0,2.31,2612.0,1.0,1.0,52,92,59,1,0,0
249900,2.0,2.0,0.0,760.0,21.0,19.16,760.0,0.0,1.0,37,71,38,0,1,0
509000,5.0,2.0,0.0,1080.0,1.0,6.25,5996.0,1.0,1.0,51,72,50,1,0,0
264900,2.0,1.0,0.0,835.0,5.0,1.16,835.0,0.0,1.0,91,97,70,0,1,0
168800,1.0,1.0,0.0,432.0,0.0,1.95,432.0,0.0,0.0,81,86,61,0,1,0
435000,2.0,2.0,0.0,1179.0,13.0,1.56,1179.0,0.0,0.0,81,99,66,0,1,0
240000,2.0,1.0,0.0,687.0,27.0,1.15,687.0,0.0,0.0,86,98,60,0,1,0
199900,2.0,2.0,0.0,873.0,0.0,13.52,873.0,0.0,0.0,33,67,59,0,1,0
769900,4.0,3.0,1.0,1738.0,9.0,4.21,6006.0,1.0,1.0,66,82,49,1,0,0
479900,4.0,3.0,1.0,1490.0,1.0,10.08,2583.0,1.0,1.0,54,82,43,1,0,0
339900,1.0,1.0,1.0,844.0,27.0,0.94,844.0,0.0,1.0,92,94,71,0,1,0
350000,1.0,1.0,1.0,1025.0,16.0,1.06,1025.0,0.0,1.0,90,98,60,0,1,0
419900,2.0,2.0,0.0,1112.0,39.0,0.87,1112.0,0.0,0.0,91,96,79,0,1,0
344900,2.0,2.0,0.0,1137.0,3.0,1.66,1137.0,0.0,1.0,85,83,51,0,1,0
414900,2.0,2.0,0.0,860.0,70.0,2.17,860.0,0.0,1.0,72,88,64,0,1,0
437500,2.0,2.0,0.0,971.0,3.0,0.56,971.0,0.0,1.0,95,95,79,0,1,0
245000,1.0,1.0,0.0,491.0,68.0,0.56,491.0,0.0,0.0,95,95,79,0,1,0
425000,2.0,2.0,0.0,961.0,24.0,0.54,961.0,0.0,1.0,95,95,79,0,1,0
224900,2.0,1.0,0.0,764.0,19.0,2.25,764.0,0.0,0.0,81,90,58,0,1,0
349800,2.0,2.0,0.0,849.0,27.0,1.03,849.0,0.0,1.0,93,86,69,0,1,0
199900,1.0,1.0,0.0,569.0,1.0,1.07,569.0,0.0,0.0,93,86,69,0,1,0
172900,2.0,1.0,0.0,829.0,45.0,1.32,829.0,0.0,0.0,90,98,70,0,1,0
360000,3.0,2.0,0.0,1320.0,29.0,1.79,1320.0,0.0,1.0,86,88,61,0,1,0
335000,1.0,1.0,0.0,788.0,5.0,2.93,788.0,0.0,1.0,46,81,65,0,1,0
279000,2.0,1.0,0.0,928.0,20.0,1.59,928.0,0.0,0.0,71,98,65,0,1,0
369900,2.0,2.0,0.0,957.0,19.0,0.8,957.0,0.0,0.0,94,96,73,0,1,0
199900,2.0,1.0,0.0,860.0,22.0,1.45,860.0,0.0,0.0,89,94,65,0,1,0
299900,1.0,1.0,0.0,975.0,7.0,1.02,975.0,0.0,0.0,91,96,73,0,1,0
174900,1.0,1.0,0.0,557.0,26.0,1.02,557.0,0.0,0.0,91,96,73,0,1,0
185000,1.0,1.0,0.0,602.0,19.0,1.02,602.0,0.0,0.0,91,96,73,0,1,0
254900,2.0,2.0,0.0,943.0,62.0,14.2,943.0,0.0,0.0,0,38,0,0,1,0
674900,3.0,3.0,0.0,1166.0,38.0,2.81,1166.0,0.0,0.0,61,81,50,0,1,0
299000,2.0,2.0,0.0,704.0,12.0,2.56,704.0,0.0,1.0,52,88,54,0,1,0
759900,4.0,3.0,0.0,1168.0,6.0,4.88,5995.0,1.0,1.0,45,84,46,1,0,0
359000,3.0,1.0,2.0,1283.0,14.0,11.04,3240.0,1.0,1.0,31,63,41,1,0,0
384800,4.0,2.0,1.0,1361.0,4.0,13.73,3165.0,1.0,1.0,13,48,35,1,0,0
259500,3.0,1.0,1.0,1003.0,18.0,10.96,2357.0,1.0,1.0,14,60,39,0,0,1
549900,3.0,2.0,1.0,2303.0,19.0,21.31,382.0,1.0,1.0,12,45,40,1,0,0
354900,4.0,2.0,2.0,1242.0,46.0,11.07,3035.0,1.0,1.0,37,71,60,1,0,0
479000,3.0,2.0,1.0,1652.0,25.0,20.01,2906.0,1.0,1.0,8,55,35,1,0,0
434900,3.0,2.0,1.0,1469.0,13.0,15.26,5242.0,1.0,1.0,21,53,50,1,0,0
875000,3.0,2.0,1.0,1929.0,18.0,10.85,25265.0,1.0,1.0,0,20,23,1,0,0
317500,2.0,2.0,0.0,971.0,11.0,4.04,971.0,0.0,1.0,34,85,52,0,0,1
799000,4.0,3.0,1.0,1765.0,3.0,3.54,3100.0,1.0,1.0,48,78,44,1,0,0
849900,4.0,3.0,1.0,1846.0,8.0,3.56,3100.0,1.0,1.0,48,78,44,1,0,0
824900,5.0,3.0,1.0,1789.0,51.0,3.59,3100.0,1.0,1.0,48,78,44,1,0,0
154900,1.0,1.0,0.0,561.0,17.0,7.44,561.0,0.0,0.0,22,42,42,0,1,0
199999,2.0,2.0,0.0,832.0,2.0,15.4,832.0,0.0,1.0,0,26,18,0,1,0
659900,4.0,3.0,1.0,1738.0,64.0,3.53,3122.0,1.0,1.0,42,80,41,1,0,0
699000,4.0,2.0,1.0,1766.0,33.0,3.54,3132.0,1.0,1.0,42,80,41,1,0,0
199786,2.0,2.0,0.0,764.0,4.0,13.57,764.0,0.0,0.0,17,71,48,0,1,0
439900,4.0,1.0,1.0,1732.0,110.0,7.96,6157.0,1.0,1.0,36,53,55,1,0,0
159900,2.0,2.0,0.0,833.0,42.0,12.08,833.0,0.0,0.0,23,66,55,0,1,0
499900,2.0,1.0,1.0,874.0,4.0,1.46,874.0,0.0,0.0,37,85,56,0,1,0
179900,1.0,1.0,0.0,585.0,12.0,14.33,585.0,0.0,0.0,63,78,52,0,1,0
374900,4.0,1.0,0.0,1094.0,2.0,14.3,4198.0,1.0,1.0,54,78,48,1,0,0
454900,3.0,2.0,1.0,1683.0,21.0,16.02,3584.0,1.0,0.0,0,26,18,1,0,0
229000,2.0,2.0,1.0,1183.0,19.0,16.62,1183.0,0.0,0.0,15,67,29,0,0,1
949900,4.0,3.0,1.0,1856.0,0.0,2.07,3337.0,1.0,1.0,63,94,60,1,0,0
499900,4.0,3.0,1.0,1179.0,49.0,7.54,6551.0,1.0,1.0,45,79,48,1,0,0
364900,3.0,1.0,1.0,1070.0,4.0,9.58,5081.0,1.0,1.0,26,55,47,1,0,0
495000,3.0,3.0,1.0,1414.0,49.0,10.3,2069.0,0.0,1.0,17,35,38,0,0,1
284900,2.0,2.0,0.0,1032.0,0.0,5.74,1032.0,0.0,1.0,33,80,51,0,1,0
575000,3.0,3.0,0.0,1168.0,17.0,2.69,2293.0,1.0,1.0,53,90,55,0,0,1
359900,3.0,2.0,1.0,1514.0,41.0,15.81,3466.0,1.0,0.0,0,27,26,1,0,0
649000,5.0,3.0,1.0,2284.0,60.0,18.23,5468.0,1.0,1.0,12,45,38,1,0,0
739000,4.0,2.0,1.0,2388.0,42.0,18.31,4833.0,1.0,1.0,12,45,38,1,0,0
929900,4.0,3.0,1.0,2670.0,17.0,14.58,5436.0,1.0,1.0,13,71,28,1,0,0
389900,4.0,2.0,1.0,1327.0,9.0,15.42,2906.0,1.0,0.0,16,51,53,1,0,0
525000,4.0,2.0,0.0,947.0,7.0,5.58,4994.0,1.0,1.0,39,83,41,1,0,0
929900,4.0,3.0,1.0,2710.0,42.0,9.13,4506.0,1.0,1.0,25,54,46,1,0,0
149900,2.0,1.0,0.0,840.0,16.0,7.83,840.0,0.0,0.0,44,79,38,0,1,0
230000,2.0,2.0,0.0,846.0,58.0,13.47,846.0,0.0,0.0,38,65,50,0,1,0
739900,4.0,3.0,1.0,2834.0,0.0,16.11,4284.0,1.0,1.0,0,30,0,1,0,0
830000,3.0,1.0,1.0,1460.0,91.0,3.26,8299.0,1.0,1.0,46,83,47,1,0,0
419900,3.0,2.0,0.0,902.0,8.0,5.68,5996.0,1.0,1.0,27,65,47,1,0,0
749900,4.0,3.0,1.0,1880.0,69.0,4.78,4004.0,1.0,1.0,56,90,45,1,0,0
404900,2.0,1.0,1.0,955.0,42.0,2.24,2454.0,1.0,1.0,76,98,59,1,0,0
172900,1.0,1.0,0.0,533.0,61.0,15.37,533.0,0.0,1.0,52,72,36,0,1,0
789900,6.0,3.0,1.0,2454.0,16.0,11.97,16695.0,1.0,1.0,36,82,46,1,0,0
344900,3.0,2.0,1.0,1492.0,40.0,20.32,1194.0,0.0,1.0,9,37,25,0,0,1
359900,3.0,2.0,1.0,1535.0,42.0,20.28,1194.0,0.0,1.0,9,37,25,0,0,1
529000,5.0,2.0,0.0,952.0,31.0,4.44,6006.0,1.0,1.0,65,79,47,1,0,0
559000,3.0,2.0,0.0,1345.0,22.0,16.62,4604.0,1.0,1.0,36,51,31,1,0,0
374900,1.0,1.0,0.0,1078.0,42.0,10.49,5984.0,1.0,1.0,51,80,42,1,0,0
389983,2.0,1.0,0.0,638.0,8.0,2.75,4682.0,1.0,1.0,70,84,55,1,0,0
849900,4.0,3.0,1.0,1931.0,3.0,3.76,3050.0,1.0,1.0,47,89,52,1,0,0
595000,3.0,2.0,1.0,1585.0,10.0,4.26,3003.0,1.0,1.0,70,79,48,1,0,0
393500,2.0,3.0,1.0,1191.0,8.0,10.63,1981.0,0.0,1.0,17,35,38,0,0,1
725000,5.0,3.0,1.0,2762.0,45.0,15.09,3950.0,1.0,1.0,0,30,0,1,0,0
444900,5.0,3.0,0.0,1680.0,15.0,9.7,7126.0,1.0,1.0,25,63,41,1,0,0
999900,3.0,2.0,1.0,2595.0,16.0,9.71,3352.0,1.0,1.0,25,50,46,1,0,0
569000,4.0,3.0,1.0,2126.0,47.0,19.92,5156.0,1.0,1.0,39,52,34,1,0,0
479000,3.0,1.0,1.0,1000.0,37.0,7.84,6501.0,1.0,1.0,39,75,50,1,0,0
399800,4.0,1.0,1.0,1482.0,38.0,5.41,6112.0,1.0,1.0,43,82,52,1,0,0
359900,3.0,2.0,1.0,1176.0,57.0,14.15,3164.0,1.0,1.0,58,74,50,1,0,0
389900,4.0,2.0,1.0,1030.0,42.0,14.15,3326.0,1.0,0.0,58,74,50,1,0,0
439900,4.0,2.0,0.0,911.0,5.0,2.78,3121.0,1.0,1.0,66,84,54,1,0,0
549900,3.0,2.0,1.0,1698.0,0.0,6.49,3003.0,1.0,1.0,59,90,48,1,0,0
585000,3.0,3.0,1.0,1539.0,3.0,6.66,3003.0,1.0,1.0,59,90,48,1,0,0
459900,2.0,2.0,1.0,1591.0,60.0,9.85,4101.0,1.0,1.0,36,76,41,1,0,0
289900,3.0,2.0,0.0,850.0,8.0,9.83,4704.0,1.0,1.0,36,76,41,1,0,0
537000,3.0,3.0,1.0,1486.0,27.0,2.79,1486.0,0.0,1.0,82,80,54,0,0,1
405000,5.0,1.0,0.0,1171.0,4.0,9.23,5005.0,1.0,1.0,36,75,54,1,0,0
289900,4.0,1.0,0.0,957.0,5.0,10.24,5533.0,1.0,0.0,24,66,41,1,0,0
319900,2.0,2.0,1.0,1333.0,29.0,15.83,1333.0,0.0,1.0,14,49,35,0,0,1
799000,4.0,3.0,1.0,1753.0,44.0,2.27,3003.0,1.0,1.0,34,76,52,1,0,0
899900,4.0,3.0,1.0,2402.0,115.0,8.03,8729.0,1.0,1.0,19,65,38,1,0,0
349900,5.0,2.0,0.0,951.0,0.0,7.49,5500.0,1.0,1.0,49,57,53,1,0,0
583500,3.0,3.0,1.0,1920.0,3.0,10.83,3089.0,1.0,1.0,43,76,40,1,0,0
468900,3.0,1.0,1.0,1185.0,115.0,5.87,5941.0,1.0,1.0,41,63,49,1,0,0
619900,3.0,2.0,1.0,1860.0,28.0,6.7,3003.0,1.0,1.0,62,91,44,1,0,0
399900,2.0,1.0,0.0,890.0,13.0,6.56,5996.0,1.0,0.0,59,86,53,1,0,0
530000,3.0,2.0,0.0,978.0,27.0,8.62,6436.0,1.0,1.0,41,61,50,1,0,0
549900,4.0,2.0,2.0,1623.0,32.0,14.47,4187.0,1.0,1.0,27,69,42,1,0,0
618800,4.0,2.0,1.0,2313.0,11.0,14.09,6049.0,1.0,1.0,6,42,27,1,0,0
374900,2.0,2.0,0.0,1002.0,41.0,12.0,4058.0,1.0,0.0,24,63,54,1,0,0
538000,5.0,2.0,1.0,2466.0,64.0,14.63,4058.0,1.0,1.0,13,44,35,1,0,0
749900,4.0,2.0,2.0,1560.0,16.0,5.91,5996.0,1.0,1.0,39,65,49,1,0,0
675000,3.0,2.0,1.0,2373.0,63.0,14.1,5414.0,1.0,1.0,5,56,33,1,0,0
399900,4.0,3.0,0.0,1536.0,12.0,12.95,2625.0,1.0,0.0,33,67,59,1,0,0
588500,3.0,3.0,0.0,1550.0,39.0,6.42,7415.0,1.0,1.0,25,64,53,1,0,0
429900,5.0,2.0,0.0,956.0,17.0,8.54,4596.0,1.0,1.0,21,60,51,1,0,0
475000,3.0,2.0,1.0,1500.0,6.0,21.18,7890.0,1.0,1.0,8,55,34,1,0,0
749000,4.0,3.0,1.0,1558.0,14.0,4.37,2626.0,1.0,1.0,44,77,44,1,0,0
417500,3.0,1.0,2.0,1318.0,4.0,6.97,3003.0,1.0,1.0,66,92,50,1,0,0
799900,4.0,3.0,1.0,1893.0,18.0,6.88,2997.0,1.0,1.0,60,87,51,1,0,0
584900,4.0,2.0,0.0,1157.0,5.0,5.99,5931.0,1.0,1.0,49,73,53,1,0,0
59900,3.0,2.0,0.0,1120.0,15.0,11.77,0.0,0.0,0.0,26,42,41,0,0,0
459980,4.0,3.0,0.0,1212.0,21.0,12.29,4596.0,1.0,1.0,13,50,42,1,0,0
599900,3.0,2.0,1.0,2541.0,28.0,15.23,3810.0,1.0,1.0,0,30,0,1,0,0
594900,4.0,3.0,1.0,2404.0,10.0,14.04,3993.0,1.0,1.0,24,49,38,1,0,0
339900,3.0,3.0,1.0,1238.0,52.0,15.13,2368.0,1.0,1.0,54,68,36,0,0,1
444400,5.0,3.0,0.0,1063.0,42.0,8.99,4980.0,1.0,1.0,50,75,54,1,0,0
205000,2.0,1.0,0.0,873.0,48.0,6.73,873.0,0.0,0.0,47,90,45,0,0,1
389900,4.0,2.0,0.0,1043.0,4.0,14.01,5511.0,1.0,0.0,46,78,49,1,0,0
600000,3.0,2.0,1.0,1284.0,11.0,15.8,4833.0,1.0,1.0,21,40,50,1,0,0
190000,2.0,1.0,0.0,968.0,5.0,6.22,968.0,0.0,0.0,49,75,51,0,0,1
299900,4.0,3.0,0.0,869.0,51.0,6.89,3014.0,1.0,0.0,65,65,58,1,0,0
249900,5.0,2.0,0.0,957.0,39.0,7.18,4349.0,1.0,0.0,65,65,58,1,0,0
564900,3.0,3.0,1.0,1707.0,40.0,5.98,1707.0,1.0,1.0,32,67,47,0,0,1
249900,3.0,1.0,1.0,1067.0,23.0,10.37,1550.0,0.0,1.0,18,55,42,0,0,1
648000,3.0,2.0,1.0,1795.0,2.0,15.54,5145.0,1.0,1.0,16,60,33,1,0,0
749900,5.0,3.0,1.0,2673.0,41.0,9.73,4618.0,1.0,1.0,22,67,38,1,0,0
395000,3.0,2.0,0.0,1556.0,11.0,18.29,2766.0,1.0,1.0,14,48,33,1,0,0
439900,4.0,2.0,1.0,1684.0,14.0,14.1,2713.0,1.0,1.0,1,50,40,1,0,0
499900,3.0,2.0,1.0,2084.0,7.0,14.06,4941.0,1.0,1.0,1,39,27,1,0,0
279000,3.0,1.0,1.0,1110.0,18.0,13.27,1485.0,0.0,1.0,44,58,52,0,0,1
509000,5.0,3.0,1.0,1847.0,18.0,14.88,4252.0,1.0,1.0,42,66,37,1,0,0
399900,3.0,2.0,1.0,1531.0,88.0,18.29,3347.0,1.0,0.0,51,55,23,1,0,0
359500,3.0,2.0,1.0,1464.0,-1.0,15.49,2798.0,1.0,1.0,6,38,34,1,0,0
288000,1.0,1.0,0.0,527.0,0.0,1.09,527.0,0.0,0.0,82,90,79,0,1,0
315000,2.0,2.0,0.0,969.0,62.0,1.8,969.0,0.0,1.0,54,86,59,0,1,0
307000,2.0,1.0,1.0,968.0,60.0,2.18,968.0,1.0,0.0,80,74,57,0,0,1
649000,2.0,2.0,0.0,1596.0,11.0,0.84,1596.0,0.0,0.0,86,96,79,0,1,0
399000,5.0,2.0,0.0,1005.0,8.0,5.84,5984.0,1.0,0.0,56,70,54,1,0,0
575000,2.0,2.0,0.0,1874.0,27.0,1.55,1874.0,0.0,1.0,62,66,77,0,1,0
412900,3.0,2.0,0.0,1446.0,40.0,1.55,1446.0,0.0,1.0,62,66,77,0,1,0
649900,4.0,2.0,0.0,1336.0,17.0,7.11,7363.0,1.0,1.0,48,69,50,1,0,0
379900,2.0,2.0,1.0,1675.0,4.0,1.75,1675.0,0.0,1.0,55,86,58,0,1,0
589000,2.0,2.0,1.0,1348.0,18.0,0.63,1348.0,0.0,1.0,89,93,81,0,1,0
339900,2.0,2.0,0.0,935.0,13.0,10.89,935.0,0.0,1.0,9,41,38,0,0,1
460000,3.0,2.0,1.0,1429.0,13.0,10.93,1429.0,0.0,1.0,9,41,38,0,0,1
273500,3.0,2.0,1.0,1521.0,42.0,5.88,1521.0,0.0,1.0,27,82,50,0,0,1
229900,2.0,1.0,0.0,829.0,10.0,6.72,829.0,0.0,0.0,52,81,65,0,0,1
379900,2.0,1.0,0.0,976.0,25.0,1.22,976.0,0.0,0.0,83,86,53,0,1,0
899900,3.0,2.0,0.0,2493.0,58.0,2.58,8288.0,1.0,0.0,52,81,57,1,0,0
199900,1.0,1.0,0.0,485.0,21.0,1.31,485.0,0.0,0.0,86,80,52,0,1,0
395000,2.0,2.0,0.0,1184.0,29.0,0.76,1184.0,0.0,0.0,94,96,73,0,1,0
324900,1.0,1.0,0.0,871.0,2.0,4.03,871.0,0.0,1.0,34,83,52,0,0,1
629000,3.0,2.0,1.0,1863.0,24.0,2.53,279.0,1.0,1.0,64,92,59,1,0,0
999900,4.0,2.0,0.0,1254.0,91.0,1.98,5221.0,1.0,1.0,61,69,61,1,0,0
359900,4.0,3.0,1.0,1236.0,1.0,19.59,2713.0,1.0,0.0,12,45,40,1,0,0
280000,2.0,1.0,1.0,1233.0,51.0,9.64,1233.0,1.0,1.0,55,59,43,0,0,1
324000,2.0,3.0,1.0,1167.0,4.0,18.68,189.0,0.0,1.0,42,66,34,0,0,1
544000,5.0,2.0,1.0,2355.0,108.0,11.68,5511.0,1.0,1.0,31,63,41,1,0,0
268990,2.0,2.0,1.0,1215.0,8.0,14.42,896.0,0.0,1.0,2,51,38,0,0,1
419900,3.0,2.0,0.0,985.0,54.0,14.32,5554.0,1.0,1.0,11,60,32,1,0,0
340000,3.0,2.0,0.0,921.0,25.0,9.88,3519.0,1.0,1.0,31,71,43,1,0,0
329900,3.0,2.0,0.0,925.0,0.0,7.95,3455.0,1.0,1.0,20,51,42,1,0,0
277500,3.0,1.0,1.0,1093.0,6.0,7.6,3197.0,1.0,0.0,19,36,42,1,0,0
849900,4.0,2.0,0.0,1554.0,-1.0,5.79,613.0,1.0,1.0,22,78,39,1,0,0
299000,4.0,2.0,0.0,947.0,37.0,8.13,4402.0,0.0,0.0,43,68,44,1,0,0
499900,2.0,2.0,0.0,842.0,19.0,2.6,842.0,0.0,0.0,68,97,60,0,1,0
879000,5.0,4.0,1.0,2220.0,4.0,11.14,8202.0,1.0,1.0,43,70,50,1,0,0
688500,4.0,2.0,1.0,1942.0,65.0,6.86,7718.0,1.0,1.0,23,60,49,1,0,0
220000,2.0,2.0,0.0,1068.0,-1.0,16.92,1068.0,0.0,0.0,43,65,47,0,0,1
299900,3.0,2.0,0.0,923.0,6.0,11.33,5253.0,1.0,0.0,38,66,44,1,0,0
699900,4.0,3.0,1.0,1816.0,26.0,5.16,3017.0,1.0,1.0,43,75,46,1,0,0
399800,3.0,1.0,1.0,1283.0,38.0,15.02,3563.0,1.0,1.0,20,55,34,1,0,0
345000,3.0,2.0,1.0,1546.0,42.0,16.66,979.0,0.0,1.0,5,48,27,0,0,1
895000,4.0,3.0,1.0,2407.0,1.0,7.28,2982.0,1.0,1.0,54,76,50,1,0,0
725000,3.0,2.0,2.0,1775.0,14.0,7.3,280.0,1.0,1.0,54,76,50,1,0,0
409900,2.0,2.0,0.0,835.0,4.0,3.03,5532.0,1.0,1.0,78,84,54,1,0,0
320000,2.0,1.0,1.0,1214.0,1.0,19.27,2788.0,1.0,1.0,36,70,38,0,0,1
349900,2.0,2.0,0.0,1114.0,17.0,5.21,1114.0,0.0,1.0,66,90,60,0,1,0
634900,4.0,3.0,1.0,1855.0,39.0,3.38,3165.0,1.0,1.0,75,88,51,1,0,0
719900,4.0,3.0,1.0,1839.0,12.0,3.64,3111.0,1.0,1.0,67,85,51,1,0,0
619900,4.0,3.0,1.0,2017.0,53.0,10.0,4241.0,1.0,1.0,37,65,37,1,0,0
539900,3.0,2.0,1.0,2175.0,27.0,16.88,4241.0,1.0,1.0,22,68,40,1,0,0
649900,3.0,2.0,1.0,1353.0,39.0,12.18,4263.0,1.0,1.0,53,69,51,1,0,0
514900,4.0,3.0,1.0,2140.0,33.0,17.26,3649.0,1.0,1.0,38,70,23,1,0,0
677777,4.0,2.0,1.0,2528.0,39.0,14.16,5565.0,1.0,1.0,11,51,39,1,0,0
449900,4.0,2.0,0.0,1013.0,10.0,11.76,6964.0,1.0,0.0,21,72,55,1,0,0
234900,3.0,1.0,1.0,1034.0,15.0,11.8,1034.0,1.0,0.0,19,66,34,0,0,1
210000,2.0,2.0,0.0,806.0,46.0,16.57,806.0,0.0,0.0,0,0,0,0,1,0
255550,2.0,1.0,0.0,686.0,56.0,9.29,3595.0,1.0,0.0,56,78,51,1,0,0
189000,2.0,1.0,0.0,869.0,18.0,14.12,869.0,0.0,0.0,22,61,38,0,1,0
234900,2.0,1.0,0.0,861.0,58.0,14.35,861.0,0.0,0.0,22,61,38,0,1,0
659900,2.0,2.0,0.0,1758.0,50.0,14.31,146797.0,1.0,1.0,22,61,38,1,0,0
393000,3.0,2.0,1.0,1550.0,45.0,15.1,3251.0,1.0,1.0,21,61,34,1,0,0
515000,5.0,3.0,1.0,2026.0,49.0,15.04,4252.0,1.0,1.0,21,61,34,1,0,0
239900,3.0,1.0,1.0,1137.0,6.0,9.81,1137.0,1.0,0.0,31,66,63,0,0,1
725000,5.0,3.0,1.0,2582.0,6.0,14.1,12282.0,1.0,1.0,7,29,26,1,0,0
679900,6.0,3.0,1.0,2692.0,7.0,15.5,5576.0,1.0,1.0,9,47,34,1,0,0
629900,3.0,1.0,2.0,1139.0,39.0,6.14,8331.0,1.0,1.0,15,62,49,1,0,0
549900,4.0,3.0,0.0,2025.0,51.0,16.63,5393.0,1.0,1.0,7,50,37,1,0,0
489900,4.0,3.0,1.0,1801.0,48.0,19.87,2900.0,1.0,1.0,0,27,0,1,0,0
449900,4.0,2.0,0.0,990.0,20.0,6.05,6867.0,1.0,1.0,56,67,54,1,0,0
554900,4.0,3.0,1.0,2101.0,6.0,19.75,4144.0,1.0,1.0,42,68,42,1,0,0
425000,3.0,1.0,1.0,1521.0,26.0,5.4,1521.0,0.0,1.0,21,80,49,0,0,1
395000,2.0,2.0,0.0,1529.0,29.0,5.4,1529.0,0.0,1.0,21,80,49,0,0,1
949900,6.0,3.0,1.0,2905.0,49.0,8.34,8999.0,1.0,1.0,30,76,33,1,0,0
599900,4.0,2.0,1.0,2066.0,56.0,8.01,4634.0,1.0,1.0,15,53,49,1,0,0
699900,4.0,3.0,0.0,1331.0,19.0,6.16,6092.0,1.0,1.0,26,72,49,1,0,0
599000,3.0,1.0,1.0,2009.0,8.0,3.15,3132.0,1.0,1.0,46,88,49,1,0,0
215000,3.0,1.0,1.0,1020.0,6.0,12.98,1020.0,1.0,0.0,46,70,34,0,0,1
349000,3.0,2.0,0.0,1076.0,16.0,13.94,4408.0,1.0,0.0,22,57,33,1,0,0
225000,3.0,1.0,1.0,1169.0,63.0,7.79,1169.0,0.0,0.0,43,66,54,0,0,1
519000,4.0,3.0,1.0,2073.0,16.0,19.46,4855.0,1.0,1.0,40,71,39,1,0,0
829800,5.0,3.0,1.0,2702.0,21.0,19.76,4531.0,1.0,1.0,8,55,34,1,0,0
359900,3.0,2.0,1.0,1219.0,21.0,12.6,3229.0,1.0,0.0,12,59,45,1,0,0
699000,4.0,3.0,1.0,2423.0,8.0,6.01,4123.0,1.0,1.0,27,63,49,1,0,0
294800,4.0,1.0,0.0,720.0,10.0,8.53,39159.0,1.0,0.0,40,47,53,1,0,0
524900,4.0,2.0,0.0,1029.0,21.0,6.37,5102.0,1.0,1.0,45,65,53,1,0,0
654800,4.0,3.0,0.0,1210.0,40.0,8.09,5027.0,1.0,1.0,44,69,43,1,0,0
479786,3.0,2.0,1.0,1821.0,45.0,13.94,3993.0,1.0,1.0,0,52,40,1,0,0
339000,4.0,2.0,0.0,911.0,24.0,8.7,4080.0,1.0,1.0,67,87,65,1,0,0
364900,3.0,1.0,1.0,1570.0,20.0,9.2,2896.0,1.0,1.0,39,76,40,1,0,0
799999,4.0,3.0,1.0,2242.0,11.0,6.71,3600.0,1.0,1.0,19,51,40,1,0,0
749900,5.0,3.0,1.0,3089.0,4.0,9.11,8148.0,1.0,1.0,70,79,64,1,0,0
